[2026-04-23 19:07:16] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:35:32] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 22:35:27] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:35:27] reception | USER_LOGIN | User logged in: reception
[2025-11-25 22:35:22] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 22:35:22] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 22:35:16] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:34:59] ziabul islam | PAGE_ACCESS | Accessed: prescription_print.php
[2025-11-25 22:34:56] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:33:09] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:32:58] ziabul islam | PAGE_ACCESS | Accessed: prescription_edit.php
[2025-11-25 22:32:06] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:32:06] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 22:32:00] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 22:32:00] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 22:31:52] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:19:38] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:19:37] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:19:37] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:19:37] admin | PATIENT_ADDED | New patient: Zayed islam
[2025-11-25 22:18:36] admin | PAGE_ACCESS | Accessed: add_patient.php
[2025-11-25 22:18:34] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:17:25] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:17:25] admin | DOCTOR_ADDED | New doctor: Dr. Zayed Islam (ID: 7)
[2025-11-25 22:16:37] admin | PAGE_ACCESS | Accessed: add_doctor.php
[2025-11-25 22:16:27] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:16:26] admin | DOCTOR_ADD_ERROR | SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'ziabulislam2222@gmail.com' for key 'email'
[2025-11-25 22:15:26] admin | PAGE_ACCESS | Accessed: add_doctor.php
[2025-11-25 22:15:24] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:15:14] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:15:14] admin | PROCESS_DB_ERROR | Database error in add_patient: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'ziabulislam2222@gmail.com' for key 'email'
[2025-11-25 22:14:40] admin | PAGE_ACCESS | Accessed: add_patient.php
[2025-11-25 22:14:36] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:10:22] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:10:22] admin | DOCTOR_ADD_ERROR | SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'ziabulislam2222@gmail.com' for key 'email'
[2025-11-25 22:09:38] admin | PAGE_ACCESS | Accessed: add_doctor.php
[2025-11-25 22:09:36] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:09:22] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:08:56] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:08:56] admin | PROCESS_DB_ERROR | Database error in add_patient: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'ziabulislam2222@gmail.com' for key 'email'
[2025-11-25 22:08:14] admin | PAGE_ACCESS | Accessed: add_patient.php
[2025-11-25 22:08:12] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:08:11] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:08:08] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:08:05] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:08:05] admin | PAGE_ACCESS | Accessed: notifications.php
[2025-11-25 22:06:24] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:06:24] admin | PAGE_ACCESS | Accessed: notifications.php
[2025-11-25 22:06:14] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:06:09] admin | PAGE_ACCESS | Accessed: add_appointment.php
[2025-11-25 22:05:46] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:03:17] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 22:03:17] admin | PRINT_APPOINTMENT | Appointment printed: 9 by admin
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_FETCH_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:17] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:02:02] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:39] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 22:01:39] admin | PRINT_APPOINTMENT | Appointment printed: 9 by admin
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 22:01:30] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 22:01:25] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 22:01:22] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 22:01:18] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 22:00:54] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:53:27] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:53:27] admin | NOTIF_CREATE_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:53:02] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:50:32] admin | PRINT_APPOINTMENT | Appointment printed: 9 by admin
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:29] admin | NOTIF_COUNT_ERROR | SQLSTATE[42S02]: Base table or view not found: 1146 Table 'clinic_management.notifications' doesn't exist
[2025-11-25 21:50:28] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:46:33] admin | PAGE_ACCESS | Accessed: add_patient.php
[2025-11-25 21:46:30] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:38:11] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:38:11] admin | PROCESS_DB_ERROR | Database error in add_patient: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'ziabulislam2222@gmail.com' for key 'email'
[2025-11-25 21:36:43] admin | PAGE_ACCESS | Accessed: add_patient.php
[2025-11-25 21:36:40] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:36:37] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 21:36:34] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:36:27] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:25:01] admin | PRINT_APPOINTMENT | Appointment printed: 9 by admin
[2025-11-25 21:25:01] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:24:56] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:24:53] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 21:24:51] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:24:42] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:21:53] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:21:46] admin | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 21:20:31] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:15:03] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:15:03] admin | APPOINTMENT_DELETED | Appointment ID: 1 deleted
[2025-11-25 21:15:03] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:14:49] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:14:03] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:13:34] admin | PRINT_APPOINTMENT | Appointment printed: 9 by admin
[2025-11-25 21:13:34] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:13:33] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:13:31] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 21:13:31] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 21:13:16] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:13:08] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 21:13:07] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:12:59] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:12:56] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:12:51] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:12:48] admin | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 21:12:43] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:08:18] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 21:08:15] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:08:11] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 21:08:09] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:08:04] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:08:02] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 21:07:57] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:01:46] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 21:01:44] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 21:01:40] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 21:01:36] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:59:36] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:57:37] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 20:57:28] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 20:57:04] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 20:56:58] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:56:53] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:56:49] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 20:56:44] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:56:42] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:56:36] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:55:24] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:55:19] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 20:55:10] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:55:04] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:55:01] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:54:08] admin | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 20:54:00] admin | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 20:53:53] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 20:53:35] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:53:32] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 20:53:29] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:53:28] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 20:53:28] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 20:53:24] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:49:50] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:49:47] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 20:49:34] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:49:20] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 20:49:10] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:49:07] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:49:01] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:45:47] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:45:47] admin | USER_LOGIN | User logged in: admin
[2025-11-25 20:45:42] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:45:42] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 20:45:19] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:45:18] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:45:15] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:41:49] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:41:46] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:41:43] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:41:40] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:41:35] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:41:33] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:40:48] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:40:43] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:40:27] reception | APPOINTMENT_VIEWED | Appointment ID: 3 viewed
[2025-11-25 20:40:27] reception | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 20:40:16] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:40:06] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:40:05] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:37:33] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:37:30] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:33:36] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:33:29] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:33:26] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:33:24] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:32:55] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:31:31] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:26:51] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:26:46] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:26:46] reception | USER_LOGIN | User logged in: reception
[2025-11-25 20:26:40] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:26:40] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 20:26:33] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:25:47] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:25:08] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:22:47] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:22:46] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:22:42] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:21:13] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:21:13] admin | USER_LOGIN | User logged in: admin
[2025-11-25 20:18:49] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:15:15] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:15:09] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:15:09] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 20:14:02] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:12:59] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:12:59] admin | USER_LOGIN | User logged in: admin
[2025-11-25 20:12:54] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:12:54] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 20:12:27] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:12:27] reception | USER_LOGIN | User logged in: reception
[2025-11-25 20:12:22] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:12:22] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 20:11:55] ziabul islam | PAGE_ACCESS | Accessed: prescriptions.php
[2025-11-25 20:11:54] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:11:14] ziabul islam | PAGE_ACCESS | Accessed: prescription_edit.php
[2025-11-25 20:10:57] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:10:57] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 20:10:50] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:10:50] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 20:10:40] admin | PAGE_ACCESS | Accessed: employees.php
[2025-11-25 20:10:37] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 20:10:26] admin | PAGE_ACCESS | Accessed: employees.php
[2025-11-25 20:10:15] admin | PAGE_ACCESS | Accessed: admin_tools.php
[2025-11-25 20:09:58] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 20:09:54] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 20:09:38] admin | PAGE_ACCESS | Accessed: session_details.php
[2025-11-25 20:08:58] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 20:08:50] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 20:08:44] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 20:07:41] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:01:56] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:01:56] admin | USER_LOGIN | User logged in: admin
[2025-11-25 20:01:48] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:01:48] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 20:01:31] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:01:17] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 20:00:42] ziabul islam | PAGE_ACCESS | Accessed: prescription_print.php
[2025-11-25 20:00:39] ziabul islam | PAGE_ACCESS | Accessed: prescriptions.php
